,,,,,,Daily Price Report-01-01-2021 to 31-12-2021 for NCT of Delhi,,,,,
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,"1,000.00","1,600.00","1,300.00",Rs./Quintal,30-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,700.00,"1,200.00","1,000.00",Rs./Quintal,29-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,800.00,"1,300.00","1,100.00",Rs./Quintal,28-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,"1,000.00","1,600.00","1,200.00",Rs./Quintal,27-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,800.00,"1,400.00","1,200.00",Rs./Quintal,25-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,600.00,"1,100.00",900.00,Rs./Quintal,21-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,500.00,"1,000.00",700.00,Rs./Quintal,20-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,400.00,800.00,600.00,Rs./Quintal,19-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,500.00,"1,000.00",700.00,Rs./Quintal,18-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,800.00,"1,400.00","1,000.00",Rs./Quintal,17-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,800.00,"1,400.00","1,000.00",Rs./Quintal,16-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,400.00,"1,000.00",700.00,Rs./Quintal,14-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,600.00,"1,100.00",900.00,Rs./Quintal,13-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,600.00,"1,200.00",900.00,Rs./Quintal,12-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,600.00,"1,200.00",800.00,Rs./Quintal,11-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,500.00,"1,000.00",800.00,Rs./Quintal,10-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,500.00,"1,000.00",700.00,Rs./Quintal,09-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,600.00,"1,400.00",900.00,Rs./Quintal,08-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,800.00,"1,300.00","1,000.00",Rs./Quintal,07-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,"1,000.00","2,000.00","1,500.00",Rs./Quintal,06-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,"1,000.00","1,600.00","1,400.00",Rs./Quintal,05-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,"1,200.00","1,700.00","1,500.00",Rs./Quintal,04-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,"1,200.00","2,200.00","1,600.00",Rs./Quintal,03-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,"1,200.00","2,000.00","1,700.00",Rs./Quintal,02-01-2021
NCT of Delhi,Delhi,Shahdara APMC,Vegetables,Tomato,Tomato,FAQ,"1,200.00","2,200.00","1,600.00",Rs./Quintal,01-01-2021

